Datetime,Symbol,RVOL,Future_15m,Future_30m,Future_60m,Rank
2026-06-03 12:15:00+05:30,ASIANPAINT.NS,0.3693,0.2519,0.0338,0.0301,22
2026-06-03 12:30:00+05:30,ASIANPAINT.NS,0.8484,-0.2175,-0.315,-0.3113,13
2026-06-03 12:45:00+05:30,ASIANPAINT.NS,0.4072,-0.0977,-0.0038,0.0038,19
2026-06-03 13:00:00+05:30,ASIANPAINT.NS,0.3803,0.0941,0.0038,0.2935,19
2026-06-03 13:15:00+05:30,ASIANPAINT.NS,0.4066,-0.0902,0.0075,0.2331,23
2026-06-03 13:30:00+05:30,ASIANPAINT.NS,0.5608,0.0978,0.2897,0.4214,11
2026-06-03 13:45:00+05:30,ASIANPAINT.NS,0.6661,0.1917,0.2255,0.3721,15
2026-06-03 14:00:00+05:30,ASIANPAINT.NS,0.4715,0.0338,0.1313,-0.09,23
2026-06-03 14:15:00+05:30,ASIANPAINT.NS,0.6085,0.0975,0.1462,-0.6225,23
2026-06-03 14:30:00+05:30,ASIANPAINT.NS,0.7119,0.0487,-0.221,0.1836,23
2026-06-03 14:45:00+05:30,ASIANPAINT.NS,1.4467,-0.2696,-0.7676,0.88,10
2026-06-03 15:00:00+05:30,ASIANPAINT.NS,2.8689,-0.4994,0.4055,0.8824,10
2026-06-03 15:15:00+05:30,ASIANPAINT.NS,2.2959,0.9094,1.6604,1.4679,18
2026-06-04 09:15:00+05:30,ASIANPAINT.NS,2.2432,0.7442,0.4749,0.7442,6
2026-06-04 09:30:00+05:30,ASIANPAINT.NS,5.0275,-0.2673,-0.1893,-0.1967,3
2026-06-04 09:45:00+05:30,ASIANPAINT.NS,2.8471,0.0782,0.268,-0.4243,3
2026-06-04 10:00:00+05:30,ASIANPAINT.NS,2.5737,0.1897,-0.0074,-0.5578,2
2026-06-04 10:15:00+05:30,ASIANPAINT.NS,1.518,-0.1967,-0.6904,-0.8389,2
2026-06-04 10:30:00+05:30,ASIANPAINT.NS,1.23,-0.4947,-0.5505,-0.4277,4
2026-06-04 10:45:00+05:30,ASIANPAINT.NS,1.4462,-0.0561,-0.1495,-0.1383,6
2026-06-04 11:00:00+05:30,ASIANPAINT.NS,1.0669,-0.0935,0.1234,-0.2132,11
2026-06-04 11:15:00+05:30,ASIANPAINT.NS,1.9536,0.2171,0.0112,-0.0037,4
2026-06-04 11:30:00+05:30,ASIANPAINT.NS,1.0451,-0.2054,-0.3362,-0.5267,7
2026-06-04 11:45:00+05:30,ASIANPAINT.NS,0.6412,-0.131,-0.015,-0.2059,14
2026-06-04 12:00:00+05:30,ASIANPAINT.NS,0.627,0.1162,-0.1911,-0.5472,21
2026-06-04 12:15:00+05:30,ASIANPAINT.NS,0.6554,-0.307,-0.1909,-0.7262,11
2026-06-04 12:30:00+05:30,ASIANPAINT.NS,0.8941,0.1164,-0.3567,-0.2216,11
2026-06-04 12:45:00+05:30,ASIANPAINT.NS,0.7437,-0.4726,-0.5363,-0.2138,9
2026-06-04 13:00:00+05:30,ASIANPAINT.NS,0.7558,-0.0641,0.1357,0.26,12
2026-06-04 13:15:00+05:30,ASIANPAINT.NS,0.9906,0.1999,0.3243,0.4412,11
2026-06-04 13:30:00+05:30,ASIANPAINT.NS,0.4287,0.1242,0.1242,-0.0075,22
2026-06-04 13:45:00+05:30,ASIANPAINT.NS,0.4678,0.0,0.1165,-0.1353,16
2026-06-04 14:00:00+05:30,ASIANPAINT.NS,0.5115,0.1165,-0.1316,0.1015,21
2026-06-04 14:15:00+05:30,ASIANPAINT.NS,0.6173,-0.2478,-0.2515,-0.0751,16
2026-06-04 14:30:00+05:30,ASIANPAINT.NS,0.8593,-0.0038,0.2333,0.3688,13
2026-06-04 14:45:00+05:30,ASIANPAINT.NS,0.8781,0.2371,0.1769,1.0125,21
2026-06-04 15:00:00+05:30,ASIANPAINT.NS,2.5734,-0.0601,0.1352,0.7397,17
2026-06-04 15:15:00+05:30,ASIANPAINT.NS,3.2438,0.1954,0.8341,0.9693,13
2026-06-05 09:15:00+05:30,ASIANPAINT.NS,0.6437,0.6375,0.6037,0.7012,16
2026-06-05 09:30:00+05:30,ASIANPAINT.NS,1.2682,-0.0335,0.1341,0.231,10
2026-06-05 09:45:00+05:30,ASIANPAINT.NS,0.7521,0.1677,0.0969,0.3727,9
2026-06-05 10:00:00+05:30,ASIANPAINT.NS,1.0114,-0.0707,0.0968,0.1563,8
2026-06-05 10:15:00+05:30,ASIANPAINT.NS,1.0812,0.1676,0.2756,0.0559,3
2026-06-05 10:30:00+05:30,ASIANPAINT.NS,0.9478,0.1078,0.0595,-0.1338,9
2026-06-05 10:45:00+05:30,ASIANPAINT.NS,0.9004,-0.0483,-0.2191,-0.4233,9
2026-06-05 11:00:00+05:30,ASIANPAINT.NS,0.9148,-0.1709,-0.1932,-0.2972,10
2026-06-05 11:15:00+05:30,ASIANPAINT.NS,0.7861,-0.0223,-0.2047,0.1861,11
2026-06-05 11:30:00+05:30,ASIANPAINT.NS,0.5445,-0.1824,-0.1042,0.1787,19
2026-06-05 11:45:00+05:30,ASIANPAINT.NS,0.7844,0.0783,0.3916,0.4885,9
2026-06-05 12:00:00+05:30,ASIANPAINT.NS,0.534,0.313,0.2832,0.3726,14
2026-06-05 12:15:00+05:30,ASIANPAINT.NS,1.3759,-0.0297,0.0966,0.2229,2
2026-06-05 12:30:00+05:30,ASIANPAINT.NS,0.6234,0.1263,0.0892,-0.0594,16
2026-06-05 12:45:00+05:30,ASIANPAINT.NS,0.6754,-0.0371,0.1262,-0.0779,12
2026-06-05 13:00:00+05:30,ASIANPAINT.NS,0.6886,0.1633,-0.1485,-0.0928,10
2026-06-05 13:15:00+05:30,ASIANPAINT.NS,1.4447,-0.3113,-0.2039,-0.2595,5
2026-06-05 13:30:00+05:30,ASIANPAINT.NS,1.1677,0.1078,0.0558,0.2417,4
2026-06-05 13:45:00+05:30,ASIANPAINT.NS,0.7289,-0.052,-0.0557,0.0186,9
2026-06-05 14:00:00+05:30,ASIANPAINT.NS,0.8869,-0.0037,0.1858,-0.1561,4
2026-06-05 14:15:00+05:30,ASIANPAINT.NS,0.7499,0.1895,0.0743,-0.5277,13
2026-06-05 14:30:00+05:30,ASIANPAINT.NS,1.7783,-0.115,-0.3412,-1.7729,7
2026-06-05 14:45:00+05:30,ASIANPAINT.NS,1.1,-0.2265,-0.6016,-1.4296,17
2026-06-05 15:00:00+05:30,ASIANPAINT.NS,1.9904,-0.3759,-1.4366,-0.9528,19
2026-06-05 15:15:00+05:30,ASIANPAINT.NS,2.711,-1.0647,-0.8331,-0.579,18
2026-06-08 09:15:00+05:30,ASIANPAINT.NS,0.2379,0.2341,0.4909,0.3701,30
2026-06-08 09:30:00+05:30,ASIANPAINT.NS,0.8187,0.2562,0.2562,0.1695,20
2026-06-08 09:45:00+05:30,ASIANPAINT.NS,0.9633,0.0,-0.1202,-0.1127,10
2026-06-08 10:00:00+05:30,ASIANPAINT.NS,0.6705,-0.1202,-0.0864,-0.2029,16
2026-06-08 10:15:00+05:30,ASIANPAINT.NS,0.7938,0.0339,0.0075,0.0828,8
2026-06-08 10:30:00+05:30,ASIANPAINT.NS,0.7405,-0.0263,-0.1166,-0.015,15
2026-06-08 10:45:00+05:30,ASIANPAINT.NS,0.1794,-0.0903,0.0752,0.0376,26
2026-06-08 11:00:00+05:30,ASIANPAINT.NS,0.3009,0.1657,0.1017,-0.2184,24
2026-06-08 11:15:00+05:30,ASIANPAINT.NS,0.3697,-0.0639,-0.0376,-0.7105,20
2026-06-08 11:30:00+05:30,ASIANPAINT.NS,0.1857,0.0263,-0.3197,-0.41,28
2026-06-08 11:45:00+05:30,ASIANPAINT.NS,0.1706,-0.346,-0.6731,-0.1203,27
2026-06-08 12:00:00+05:30,ASIANPAINT.NS,0.5421,-0.3283,-0.0906,0.249,11
2026-06-08 12:15:00+05:30,ASIANPAINT.NS,0.591,0.2385,0.5565,0.9843,10
2026-06-08 12:30:00+05:30,ASIANPAINT.NS,0.6366,0.3173,0.3399,0.778,10
2026-06-08 12:45:00+05:30,ASIANPAINT.NS,0.5413,0.0226,0.4254,0.2221,13
2026-06-08 13:00:00+05:30,ASIANPAINT.NS,0.837,0.4028,0.4366,0.1957,6
2026-06-08 13:15:00+05:30,ASIANPAINT.NS,2.3423,0.0337,-0.2024,-0.1162,2
2026-06-08 13:30:00+05:30,ASIANPAINT.NS,0.946,-0.2361,-0.2399,0.1012,8
2026-06-08 13:45:00+05:30,ASIANPAINT.NS,1.0843,-0.0038,0.0864,-0.0413,7
2026-06-08 14:00:00+05:30,ASIANPAINT.NS,1.214,0.0902,0.3419,0.0526,7
2026-06-08 14:15:00+05:30,ASIANPAINT.NS,1.8137,0.2515,-0.1276,-0.3416,6
2026-06-08 14:30:00+05:30,ASIANPAINT.NS,2.2473,-0.3781,-0.2883,0.4118,6
2026-06-08 14:45:00+05:30,ASIANPAINT.NS,1.5474,0.0902,-0.2142,0.8944,16
2026-06-08 15:00:00+05:30,ASIANPAINT.NS,3.0582,-0.3041,0.7021,0.7622,17
2026-06-08 15:15:00+05:30,ASIANPAINT.NS,2.8116,1.0093,1.111,1.0131,20
2026-06-09 09:15:00+05:30,ASIANPAINT.NS,0.9412,0.1007,0.0597,-0.1454,16
2026-06-09 09:30:00+05:30,ASIANPAINT.NS,0.9388,-0.041,-0.0968,-0.3762,16
2026-06-09 09:45:00+05:30,ASIANPAINT.NS,0.6766,-0.0559,-0.2049,-0.2795,22
2026-06-09 10:00:00+05:30,ASIANPAINT.NS,0.4679,-0.1491,-0.2796,-0.3057,25
2026-06-09 10:15:00+05:30,ASIANPAINT.NS,0.4882,-0.1307,-0.0747,-0.071,22
2026-06-09 10:30:00+05:30,ASIANPAINT.NS,0.3669,0.0561,-0.0262,0.5459,22
2026-06-09 10:45:00+05:30,ASIANPAINT.NS,0.489,-0.0822,0.0037,0.4484,19
2026-06-09 11:00:00+05:30,ASIANPAINT.NS,0.2625,0.086,0.5722,0.4637,28
2026-06-09 11:15:00+05:30,ASIANPAINT.NS,0.3559,0.4858,0.4447,0.7025,26
2026-06-09 11:30:00+05:30,ASIANPAINT.NS,0.9045,-0.0409,-0.1078,0.2901,7
2026-06-09 11:45:00+05:30,ASIANPAINT.NS,0.6428,-0.067,0.2567,0.2678,14
2026-06-09 12:00:00+05:30,ASIANPAINT.NS,0.4258,0.3239,0.3983,0.7557,16
2026-06-09 12:15:00+05:30,ASIANPAINT.NS,1.1261,0.0742,0.0111,0.3191,3
2026-06-09 12:30:00+05:30,ASIANPAINT.NS,0.7152,-0.063,0.356,0.3782,11
2026-06-09 12:45:00+05:30,ASIANPAINT.NS,0.5563,0.4193,0.3079,0.3005,17
2026-06-09 13:00:00+05:30,ASIANPAINT.NS,1.3448,-0.1108,0.0222,-0.1035,4
2026-06-09 13:15:00+05:30,ASIANPAINT.NS,0.8656,0.1332,-0.0074,0.0444,5
2026-06-09 13:30:00+05:30,ASIANPAINT.NS,0.7701,-0.1404,-0.1256,0.2881,11
2026-06-09 13:45:00+05:30,ASIANPAINT.NS,0.9564,0.0148,0.0518,0.1628,12
2026-06-09 14:00:00+05:30,ASIANPAINT.NS,1.8363,0.037,0.4142,0.1997,2
2026-06-09 14:15:00+05:30,ASIANPAINT.NS,2.1902,0.3771,0.1109,0.122,4
2026-06-09 14:30:00+05:30,ASIANPAINT.NS,2.0398,-0.2652,-0.2136,0.8803,11
2026-06-09 14:45:00+05:30,ASIANPAINT.NS,1.5211,0.0517,0.0111,1.0082,16
2026-06-09 15:00:00+05:30,ASIANPAINT.NS,4.2713,-0.0406,1.0963,1.0963,8
2026-06-09 15:15:00+05:30,ASIANPAINT.NS,4.2344,1.1373,0.997,0.9859,8
2026-06-10 09:15:00+05:30,ASIANPAINT.NS,1.9102,-0.1387,0.0,-0.2884,7
2026-06-10 09:30:00+05:30,ASIANPAINT.NS,1.4079,0.1389,-0.011,-0.0987,15
2026-06-10 09:45:00+05:30,ASIANPAINT.NS,0.8215,-0.1497,-0.2884,-0.3359,19
2026-06-10 10:00:00+05:30,ASIANPAINT.NS,0.7938,-0.139,-0.0878,0.0183,12
2026-06-10 10:15:00+05:30,ASIANPAINT.NS,0.6367,0.0513,-0.0476,0.1428,18
2026-06-10 10:30:00+05:30,ASIANPAINT.NS,0.4768,-0.0988,0.1061,-0.0183,19
2026-06-10 10:45:00+05:30,ASIANPAINT.NS,0.3735,0.2052,0.1905,0.1795,20
2026-06-10 11:00:00+05:30,ASIANPAINT.NS,0.4589,-0.0146,-0.1243,-0.0366,14
2026-06-10 11:15:00+05:30,ASIANPAINT.NS,0.4674,-0.1097,-0.011,0.0,20
2026-06-10 11:30:00+05:30,ASIANPAINT.NS,0.4306,0.0988,0.0879,0.1354,17
2026-06-10 11:45:00+05:30,ASIANPAINT.NS,0.3654,-0.011,0.011,0.0585,18
2026-06-10 12:00:00+05:30,ASIANPAINT.NS,0.4872,0.0219,0.0475,0.1573,14
2026-06-10 12:15:00+05:30,ASIANPAINT.NS,0.4836,0.0256,0.0475,0.128,12
2026-06-10 12:30:00+05:30,ASIANPAINT.NS,0.5392,0.0219,0.1097,-0.1133,10
2026-06-10 12:45:00+05:30,ASIANPAINT.NS,0.4676,0.0877,0.0804,-0.2266,18
2026-06-10 13:00:00+05:30,ASIANPAINT.NS,0.3874,-0.0073,-0.2227,-0.314,18
2026-06-10 13:15:00+05:30,ASIANPAINT.NS,0.5416,-0.2155,-0.3067,-0.398,15
2026-06-10 13:30:00+05:30,ASIANPAINT.NS,0.963,-0.0915,-0.0915,-0.4318,4
2026-06-10 13:45:00+05:30,ASIANPAINT.NS,0.6446,0.0,-0.0916,-0.4103,8
2026-06-10 14:00:00+05:30,ASIANPAINT.NS,0.6738,-0.0916,-0.3407,-0.5861,12
2026-06-10 14:15:00+05:30,ASIANPAINT.NS,1.0065,-0.2493,-0.319,-0.4546,11
2026-06-10 14:30:00+05:30,ASIANPAINT.NS,1.4675,-0.0698,-0.2463,-0.7572,10
2026-06-10 14:45:00+05:30,ASIANPAINT.NS,1.3976,-0.1766,-0.1361,-0.5554,19
2026-06-10 15:00:00+05:30,ASIANPAINT.NS,3.4545,0.0405,-0.5122,-0.6632,16
2026-06-10 15:15:00+05:30,ASIANPAINT.NS,4.6608,-0.5525,-0.4199,-0.8619,10
2026-06-11 09:15:00+05:30,ASIANPAINT.NS,0.4663,0.1333,-0.1518,-0.2296,25
2026-06-11 09:30:00+05:30,ASIANPAINT.NS,0.5951,-0.2848,-0.4438,-0.4734,20
2026-06-11 09:45:00+05:30,ASIANPAINT.NS,0.3834,-0.1595,-0.0779,-0.1706,24
2026-06-11 10:00:00+05:30,ASIANPAINT.NS,0.5683,0.0817,-0.0297,-0.0074,20
2026-06-11 10:15:00+05:30,ASIANPAINT.NS,0.2447,-0.1114,-0.0928,0.1039,28
2026-06-11 10:30:00+05:30,ASIANPAINT.NS,0.3521,0.0186,0.0223,0.1598,19
2026-06-11 10:45:00+05:30,ASIANPAINT.NS,0.2284,0.0037,0.1969,0.1746,26
2026-06-11 11:00:00+05:30,ASIANPAINT.NS,0.1831,0.1932,0.1375,-0.1895,29
2026-06-11 11:15:00+05:30,ASIANPAINT.NS,0.3764,-0.0556,-0.0222,-0.3374,23
2026-06-11 11:30:00+05:30,ASIANPAINT.NS,0.2994,0.0334,-0.3265,-0.3859,19
2026-06-11 11:45:00+05:30,ASIANPAINT.NS,0.3989,-0.3598,-0.3153,-0.3449,17
2026-06-11 12:00:00+05:30,ASIANPAINT.NS,0.3834,0.0447,-0.0596,-0.201,20
2026-06-11 12:15:00+05:30,ASIANPAINT.NS,0.3411,-0.1042,-0.0298,-0.387,17
2026-06-11 12:30:00+05:30,ASIANPAINT.NS,0.3079,0.0745,-0.1415,-0.1527,24
2026-06-11 12:45:00+05:30,ASIANPAINT.NS,0.6535,-0.2159,-0.3573,-0.1191,9
2026-06-11 13:00:00+05:30,ASIANPAINT.NS,0.6589,-0.1417,-0.0112,0.0373,10
2026-06-11 13:15:00+05:30,ASIANPAINT.NS,0.8251,0.1307,0.2391,0.3175,7
2026-06-11 13:30:00+05:30,ASIANPAINT.NS,0.7889,0.1082,0.0485,0.0149,4
2026-06-11 13:45:00+05:30,ASIANPAINT.NS,0.6461,-0.0596,0.0782,0.0298,11
2026-06-11 14:00:00+05:30,ASIANPAINT.NS,0.9004,0.138,-0.0336,0.2759,7
2026-06-11 14:15:00+05:30,ASIANPAINT.NS,1.5004,-0.1713,-0.0484,0.1936,3
2026-06-11 14:30:00+05:30,ASIANPAINT.NS,1.761,0.1231,0.3096,1.6113,5
2026-06-11 14:45:00+05:30,ASIANPAINT.NS,1.9029,0.1863,0.2421,1.1772,6
2026-06-11 15:00:00+05:30,ASIANPAINT.NS,6.4168,0.0558,1.2977,0.8403,4
2026-06-11 15:15:00+05:30,ASIANPAINT.NS,4.9169,1.2412,0.9328,0.8993,6
2026-06-12 09:15:00+05:30,ASIANPAINT.NS,0.8911,-0.3047,-0.4515,-0.0881,19
2026-06-12 09:30:00+05:30,ASIANPAINT.NS,0.7807,-0.1473,-0.0331,0.9021,23
2026-06-12 09:45:00+05:30,ASIANPAINT.NS,0.6587,0.1143,0.365,0.9108,18
2026-06-12 10:00:00+05:30,ASIANPAINT.NS,0.3298,0.2504,0.9355,0.9171,23
2026-06-12 10:15:00+05:30,ASIANPAINT.NS,0.5561,0.6833,0.5437,0.2792,18
2026-06-12 10:30:00+05:30,ASIANPAINT.NS,1.8995,-0.1387,-0.0182,-0.4306,3
2026-06-12 10:45:00+05:30,ASIANPAINT.NS,0.7385,0.1206,-0.2631,-0.1754,10
2026-06-12 11:00:00+05:30,ASIANPAINT.NS,1.0887,-0.3832,-0.4124,-0.4818,7
2026-06-12 11:15:00+05:30,ASIANPAINT.NS,1.3403,-0.0293,0.0879,0.0403,4
2026-06-12 11:30:00+05:30,ASIANPAINT.NS,0.4723,0.1173,-0.0696,-0.1576,18
2026-06-12 11:45:00+05:30,ASIANPAINT.NS,0.6626,-0.1867,-0.0476,-0.4246,16
2026-06-12 12:00:00+05:30,ASIANPAINT.NS,0.8613,0.1394,-0.088,-0.1284,12
2026-06-12 12:15:00+05:30,ASIANPAINT.NS,0.2232,-0.2271,-0.3772,0.1062,25
2026-06-12 12:30:00+05:30,ASIANPAINT.NS,0.3564,-0.1505,-0.0404,0.8552,23
2026-06-12 12:45:00+05:30,ASIANPAINT.NS,0.3353,0.1103,0.4852,0.9631,23
2026-06-12 13:00:00+05:30,ASIANPAINT.NS,0.4261,0.3745,0.896,0.9033,21
2026-06-12 13:15:00+05:30,ASIANPAINT.NS,0.8825,0.5195,0.4756,0.6036,10
2026-06-12 13:30:00+05:30,ASIANPAINT.NS,1.2005,-0.0437,0.0073,-0.2038,10
2026-06-12 13:45:00+05:30,ASIANPAINT.NS,1.2649,0.051,0.1274,-0.1274,7
2026-06-12 14:00:00+05:30,ASIANPAINT.NS,7.3497,0.0764,-0.2111,0.0328,1
2026-06-12 14:15:00+05:30,ASIANPAINT.NS,0.749,-0.2873,-0.2545,-0.36,22
2026-06-12 14:30:00+05:30,ASIANPAINT.NS,1.0685,0.0328,0.2443,3.1107,24
2026-06-12 14:45:00+05:30,ASIANPAINT.NS,0.7001,0.2114,-0.1057,1.6405,27
2026-06-12 15:00:00+05:30,ASIANPAINT.NS,2.4184,-0.3165,2.8594,1.5643,25
2026-06-12 15:15:00+05:30,ASIANPAINT.NS,1.5881,3.186,1.7481,1.6313,27
2026-06-15 09:15:00+05:30,ASIANPAINT.NS,7.1339,-1.3935,-1.2591,-1.5774,2
2026-06-15 09:30:00+05:30,ASIANPAINT.NS,6.9711,0.1363,-0.1148,-0.269,2
2026-06-15 09:45:00+05:30,ASIANPAINT.NS,1.3874,-0.2507,-0.3224,-0.5373,12
2026-06-15 10:00:00+05:30,ASIANPAINT.NS,0.6039,-0.0718,-0.1544,-0.4166,22
2026-06-15 10:15:00+05:30,ASIANPAINT.NS,0.7128,-0.0827,-0.2156,-0.3522,19
2026-06-15 10:30:00+05:30,ASIANPAINT.NS,0.7644,-0.1331,-0.2625,-0.6653,12
2026-06-15 10:45:00+05:30,ASIANPAINT.NS,0.6881,-0.1296,-0.1368,-0.2449,12
2026-06-15 11:00:00+05:30,ASIANPAINT.NS,0.6307,-0.0072,-0.4039,-0.75,15
2026-06-15 11:15:00+05:30,ASIANPAINT.NS,0.7137,-0.3967,-0.1082,-0.7862,14
2026-06-15 11:30:00+05:30,ASIANPAINT.NS,0.5865,0.2896,-0.3476,-0.4127,16
2026-06-15 11:45:00+05:30,ASIANPAINT.NS,0.4248,-0.6354,-0.6787,-0.7726,20
2026-06-15 12:00:00+05:30,ASIANPAINT.NS,1.4692,-0.0436,-0.0654,-0.1998,4
2026-06-15 12:15:00+05:30,ASIANPAINT.NS,0.5376,-0.0218,-0.0945,-0.2326,21
2026-06-15 12:30:00+05:30,ASIANPAINT.NS,0.3687,-0.0727,-0.1345,-0.2,21
2026-06-15 12:45:00+05:30,ASIANPAINT.NS,0.2787,-0.0619,-0.1383,0.0509,25
2026-06-15 13:00:00+05:30,ASIANPAINT.NS,0.4662,-0.0764,-0.0655,-0.0692,18
2026-06-15 13:15:00+05:30,ASIANPAINT.NS,0.4402,0.0109,0.1894,0.0036,16
2026-06-15 13:30:00+05:30,ASIANPAINT.NS,0.4843,0.1785,-0.0036,-0.1676,18
2026-06-15 13:45:00+05:30,ASIANPAINT.NS,0.3537,-0.1818,-0.1855,-0.4436,24
2026-06-15 14:00:00+05:30,ASIANPAINT.NS,0.2693,-0.0036,-0.1639,-0.2113,28
2026-06-15 14:15:00+05:30,ASIANPAINT.NS,0.4982,-0.1603,-0.2587,-0.2987,25
2026-06-15 14:30:00+05:30,ASIANPAINT.NS,0.6912,-0.0985,-0.0474,0.2773,18
2026-06-15 14:45:00+05:30,ASIANPAINT.NS,0.9024,0.0511,-0.0402,0.263,19
2026-06-15 15:00:00+05:30,ASIANPAINT.NS,2.6295,-0.0913,0.3249,0.4235,17
2026-06-15 15:15:00+05:30,ASIANPAINT.NS,3.1972,0.4166,0.3033,0.6687,16
2026-06-16 09:15:00+05:30,ASIANPAINT.NS,0.522,-0.1128,0.0982,0.524,18
2026-06-16 09:30:00+05:30,ASIANPAINT.NS,0.4548,0.2113,0.3643,0.8197,22
2026-06-16 09:45:00+05:30,ASIANPAINT.NS,0.4069,0.1527,0.4253,0.5889,20
2026-06-16 10:00:00+05:30,ASIANPAINT.NS,0.5247,0.2722,0.4537,0.1307,13
2026-06-16 10:15:00+05:30,ASIANPAINT.NS,0.7668,0.181,0.1629,-0.105,9
2026-06-16 10:30:00+05:30,ASIANPAINT.NS,1.1064,-0.0181,-0.3216,-0.4842,6
2026-06-16 10:45:00+05:30,ASIANPAINT.NS,1.0557,-0.3036,-0.2674,-0.5457,7
2026-06-16 11:00:00+05:30,ASIANPAINT.NS,0.4734,0.0363,-0.1631,-0.2864,18
2026-06-16 11:15:00+05:30,ASIANPAINT.NS,0.4108,-0.1993,-0.279,-0.2863,21
2026-06-16 11:30:00+05:30,ASIANPAINT.NS,0.4114,-0.0799,-0.1235,-0.0036,19
2026-06-16 11:45:00+05:30,ASIANPAINT.NS,0.2976,-0.0436,-0.0073,-0.069,23
2026-06-16 12:00:00+05:30,ASIANPAINT.NS,0.4923,0.0364,0.12,-0.0109,14
2026-06-16 12:15:00+05:30,ASIANPAINT.NS,0.8081,0.0836,-0.0618,0.1417,7
2026-06-16 12:30:00+05:30,ASIANPAINT.NS,0.8185,-0.1452,-0.1307,-0.167,6
2026-06-16 12:45:00+05:30,ASIANPAINT.NS,0.5667,0.0145,0.2036,-0.0291,12
2026-06-16 13:00:00+05:30,ASIANPAINT.NS,0.3998,0.1891,-0.0364,-0.0509,16
2026-06-16 13:15:00+05:30,ASIANPAINT.NS,0.5575,-0.225,-0.2323,-0.2395,8
2026-06-16 13:30:00+05:30,ASIANPAINT.NS,0.914,-0.0073,-0.0145,-0.1055,5
2026-06-16 13:45:00+05:30,ASIANPAINT.NS,0.3626,-0.0073,-0.0073,-0.16,16
2026-06-16 14:00:00+05:30,ASIANPAINT.NS,0.4413,0.0,-0.0909,0.0109,21
2026-06-16 14:15:00+05:30,ASIANPAINT.NS,1.1494,-0.0909,-0.1528,-0.0327,14
2026-06-16 14:30:00+05:30,ASIANPAINT.NS,1.5554,-0.0619,0.1019,0.4151,9
2026-06-16 14:45:00+05:30,ASIANPAINT.NS,1.302,0.1639,0.1202,0.47,18
2026-06-16 15:00:00+05:30,ASIANPAINT.NS,2.8667,-0.0436,0.3128,0.3128,14
2026-06-16 15:15:00+05:30,ASIANPAINT.NS,2.6918,0.3566,0.3493,0.2511,19
2026-06-17 09:15:00+05:30,ASIANPAINT.NS,0.3598,-0.0073,0.0,-0.2103,28
2026-06-17 09:30:00+05:30,ASIANPAINT.NS,1.1556,0.0073,-0.0979,-0.2067,16
2026-06-17 09:45:00+05:30,ASIANPAINT.NS,0.465,-0.1051,-0.2103,-0.4351,26
2026-06-17 10:00:00+05:30,ASIANPAINT.NS,0.3252,-0.1053,-0.1089,-0.2976,28
2026-06-17 10:15:00+05:30,ASIANPAINT.NS,0.4251,-0.0036,-0.2253,-0.2398,22
2026-06-17 10:30:00+05:30,ASIANPAINT.NS,0.3705,-0.2217,-0.189,-0.1672,24
2026-06-17 10:45:00+05:30,ASIANPAINT.NS,0.4045,0.0328,-0.0146,-0.1748,22
2026-06-17 11:00:00+05:30,ASIANPAINT.NS,0.4868,-0.0473,0.0218,-0.1019,22
2026-06-17 11:15:00+05:30,ASIANPAINT.NS,0.3078,0.0692,-0.1603,-0.1566,26
2026-06-17 11:30:00+05:30,ASIANPAINT.NS,0.5526,-0.2293,-0.1237,-0.2548,18
2026-06-17 11:45:00+05:30,ASIANPAINT.NS,0.4478,0.1058,0.0036,0.0146,23
2026-06-17 12:00:00+05:30,ASIANPAINT.NS,0.4755,-0.102,-0.1312,-0.3207,18
2026-06-17 12:15:00+05:30,ASIANPAINT.NS,0.6269,-0.0292,0.0109,-0.135,10
2026-06-17 12:30:00+05:30,ASIANPAINT.NS,0.701,0.0401,-0.1898,0.0912,10
2026-06-17 12:45:00+05:30,ASIANPAINT.NS,0.3898,-0.2298,-0.1459,-0.1386,22
2026-06-17 13:00:00+05:30,ASIANPAINT.NS,0.5157,0.0841,0.2815,-0.0475,20
2026-06-17 13:15:00+05:30,ASIANPAINT.NS,0.4651,0.1973,0.0073,-0.0913,15
2026-06-17 13:30:00+05:30,ASIANPAINT.NS,0.355,-0.1896,-0.3281,-0.113,19
2026-06-17 13:45:00+05:30,ASIANPAINT.NS,0.5376,-0.1388,-0.0986,0.0986,16
2026-06-17 14:00:00+05:30,ASIANPAINT.NS,0.946,0.0402,0.2158,0.1683,10
2026-06-17 14:15:00+05:30,ASIANPAINT.NS,0.9497,0.1755,0.1974,0.0256,13
2026-06-17 14:30:00+05:30,ASIANPAINT.NS,1.0561,0.0219,-0.0475,-0.3723,17
2026-06-17 14:45:00+05:30,ASIANPAINT.NS,3.188,-0.0693,-0.1715,0.1569,6
2026-06-17 15:00:00+05:30,ASIANPAINT.NS,3.6903,-0.1022,-0.325,0.3433,10
2026-06-17 15:15:00+05:30,ASIANPAINT.NS,4.64,-0.223,0.329,0.3655,8
2026-06-18 09:15:00+05:30,ASIANPAINT.NS,1.282,0.5532,0.6704,0.6118,7
2026-06-18 09:30:00+05:30,ASIANPAINT.NS,1.8047,0.1166,0.0364,-0.1166,3
2026-06-18 09:45:00+05:30,ASIANPAINT.NS,1.6284,-0.0801,-0.0582,-0.1055,2
2026-06-18 10:00:00+05:30,ASIANPAINT.NS,0.3895,0.0219,-0.153,0.2076,20
